x,y,z
1.2714,-0.411848,-0.001195
1.27294,-0.410936,0.025926
1.25245,-0.410381,0.029724
1.25066,-0.409148,0.043715
1.26273,-0.406982,0.041615
1.26128,-0.411923,0.05851
1.25538,-0.409456,0.072852
1.25872,-0.410073,0.085628
1.27463,-0.409111,0.083406
1.27691,-0.410328,0.069611
1.28185,-0.412457,0.055195
1.30245,-0.412817,0.051875
1.31554,-0.410636,0.049772
1.32957,-0.408638,0.047515
1.3248,-0.413002,0.062404
1.33015,-0.414186,0.075635
1.35277,-0.414764,0.072472
1.36309,-0.411412,0.071037
1.3791,-0.409678,0.068802
1.38504,-0.411944,0.053347
1.36715,-0.413137,0.056035
1.36063,-0.4117,0.042505
1.35917,-0.411987,0.024787
1.35419,-0.411125,0.010864
1.3454,-0.409112,-0.001707
1.34484,-0.409687,-0.016396
1.35691,-0.406845,-0.018889
1.36274,-0.409395,-0.035062
1.36659,-0.411378,-0.05057
1.37956,-0.408648,-0.053533
1.38699,-0.410043,-0.040352
1.38214,-0.40781,-0.024115
1.37255,-0.410811,-0.007031
1.37669,-0.411378,0.006694
1.38455,-0.413078,0.02036
1.38631,-0.406973,0.020065
1.39269,-0.414778,0.037334
1.403,-0.41116,0.035681
1.40295,-0.410602,0.050656
1.40748,-0.411439,0.064831
1.41992,-0.408833,0.048108
1.42564,-0.411033,0.032033
1.4464,-0.410172,0.02869
1.45118,-0.410984,0.043402
1.45484,-0.411526,0.05821
1.43591,-0.412957,0.060854
1.42972,-0.412957,0.012483
1.41798,-0.410208,-0.000958
1.41941,-0.411308,-0.016217
1.42059,-0.412407,-0.032085
1.41784,-0.412407,-0.047087
1.42994,-0.409089,-0.049717
1.42615,-0.408818,-0.064198
1.40471,-0.409383,-0.059293
1.40731,-0.411033,-0.075377
1.40883,-0.412407,-0.091132
1.40454,-0.412133,-0.105757
1.39551,-0.410483,-0.118827
1.37987,-0.412555,-0.114556
1.37348,-0.411718,-0.128368
1.34594,-0.411095,-0.13573
1.33946,-0.407978,-0.118671
1.3357,-0.412275,-0.102479
1.35222,-0.410811,-0.106993
1.34999,-0.409111,-0.091445
1.37028,-0.408648,-0.096765
1.36436,-0.412511,-0.079971
1.35808,-0.409678,-0.063559
1.34887,-0.413425,-0.061358
1.34429,-0.411125,-0.045464
1.32667,-0.412139,-0.041435
1.32555,-0.410972,-0.026955
1.32715,-0.41068,-0.012736
1.33331,-0.411847,0.000657
1.33266,-0.410972,0.014855
1.31398,-0.411523,0.018317
1.31229,-0.41034,0.032966
1.29626,-0.412217,0.0216
1.30247,-0.408565,0.006707
1.31042,-0.411819,-0.009273
1.30886,-0.412115,-0.023316
1.30256,-0.410932,-0.035913
1.29423,-0.409156,-0.048236
1.28952,-0.408565,-0.06118
1.2776,-0.411017,-0.058193
1.27459,-0.411017,-0.071678
1.27909,-0.406198,-0.072847
1.28058,-0.407677,-0.087401
1.27909,-0.408269,-0.101477
1.27564,-0.408269,-0.114901
1.27748,-0.410044,-0.130136
1.26391,-0.411917,-0.125961
1.26203,-0.410117,-0.110873
1.26727,-0.410717,-0.098116
1.26597,-0.409217,-0.083409
1.26824,-0.415194,-0.070019
1.26014,-0.411544,-0.053812
1.25921,-0.410328,-0.039835
1.24821,-0.412848,-0.0372
1.24732,-0.413464,-0.050597
1.24439,-0.413464,-0.063762
1.23953,-0.412848,-0.07619
1.24769,-0.409415,-0.078414
1.24813,-0.410632,-0.092664
1.23541,-0.412539,-0.089047
1.21814,-0.412777,-0.084127
1.21946,-0.412152,-0.0707
1.22334,-0.412465,-0.058239
1.22068,-0.41059,-0.043906
1.23074,-0.413089,-0.033009
1.22685,-0.410902,-0.018583
1.2462,-0.411306,-0.023014
1.25537,-0.408198,-0.025106
1.27012,-0.406817,-0.028478
1.27022,-0.407717,-0.042471
1.31176,-0.408347,-0.052443
1.31351,-0.409805,-0.067201
1.33195,-0.409112,-0.071829
1.32416,-0.407675,-0.084669
1.30166,-0.408055,-0.093164
1.30103,-0.40893,-0.107727
1.29751,-0.40893,-0.121381
1.29929,-0.41068,-0.136851
1.32125,-0.409975,-0.128414
1.31379,-0.406525,-0.111356
1.2993,-0.406305,-0.078146
1.24294,-0.410023,-0.10522
1.23942,-0.410023,-0.118419
1.22769,-0.412231,-0.114815
1.22298,-0.409456,-0.099304
1.19873,-0.408402,-0.105891
1.19631,-0.409027,-0.121624
1.19266,-0.40934,-0.137493
1.21883,-0.410689,-0.128871
1.23775,-0.410936,-0.13496
1.26397,-0.413417,-0.143398
1.24809,-0.436295,-0.170496
1.23851,-0.447036,-0.181657
1.20133,-0.447382,-0.18248
1.16708,-0.448175,-0.183388
1.13468,-0.449141,-0.184582
1.10509,-0.450688,-0.186147
1.10509,-0.45835,-0.199121
1.10752,-0.461244,-0.213554
1.09257,-0.462768,-0.220517
1.08177,-0.460573,-0.232115
1.08783,-0.457265,-0.234891
1.09303,-0.453549,-0.237273
1.10586,-0.452975,-0.243174
1.10765,-0.447743,-0.243985
1.10942,-0.442502,-0.244787
1.10946,-0.43657,-0.244792
1.10862,-0.430308,-0.244392
1.10518,-0.423064,-0.242795
1.09828,-0.414545,-0.239602
1.09992,-0.409349,-0.240343
1.10153,-0.404146,-0.241075
1.10399,-0.399251,-0.242194
1.10557,-0.394029,-0.242907
1.10712,-0.388798,-0.243611
1.1052,-0.382344,-0.242712
1.09891,-0.374415,-0.239803
1.10039,-0.369217,-0.240472
1.10185,-0.364012,-0.24113
1.10328,-0.3588,-0.24178
1.10905,-0.354998,-0.244425
1.11046,-0.349751,-0.245057
1.10922,-0.343673,-0.244474
1.11057,-0.338426,-0.245086
1.09965,-0.329441,-0.240046
1.10095,-0.324239,-0.240632
1.10135,-0.318774,-0.240805
1.10261,-0.313565,-0.241371
1.10033,-0.307351,-0.240309
1.10154,-0.302147,-0.240855
1.10009,-0.296214,-0.240174
1.10038,-0.290774,-0.240293
1.09887,-0.284872,-0.239589
1.09646,-0.278761,-0.238466
1.0949,-0.272903,-0.237737
1.09598,-0.267726,-0.238221
1.09437,-0.261896,-0.23747
1.09807,-0.257356,-0.239159
1.09642,-0.251541,-0.238387
1.09741,-0.246357,-0.238831
1.09393,-0.240175,-0.237217
1.09487,-0.235002,-0.237641
1.0958,-0.229825,-0.238055
1.09938,-0.225201,-0.239692
1.10027,-0.220003,-0.240088
1.10113,-0.214801,-0.240475
1.10019,-0.209248,-0.240029
1.09564,-0.203034,-0.237924
1.09286,-0.197197,-0.236631
1.09439,-0.18686,-0.237312
1.09782,-0.18214,-0.238878
1.09584,-0.176509,-0.237955
1.09653,-0.171328,-0.238263
1.0999,-0.166559,-0.239803
1.10056,-0.161359,-0.240092
1.09849,-0.155767,-0.239129
1.0991,-0.150574,-0.239399
1.09067,-0.144166,-0.23551
1.08943,-0.138777,-0.234929
1.08727,-0.13329,-0.233922
1.08779,-0.128151,-0.234151
1.08829,-0.12301,-0.23437
1.09782,-0.118861,-0.238739
1.09828,-0.113671,-0.238941
1.09873,-0.10848,-0.239134
1.09372,-0.102767,-0.23682
1.09412,-0.097598,-0.236993
1.0945,-0.092426,-0.237157
1.09939,-0.08762,-0.239395
1.10064,-0.082493,-0.239957
1.10096,-0.07729,-0.240093
1.10126,-0.072086,-0.24022
1.09701,-0.066601,-0.238251
1.09454,-0.061261,-0.237107
1.09478,-0.056088,-0.237204
1.09409,-0.050872,-0.236875
1.09338,-0.045662,-0.236536
1.0872,-0.040256,-0.233683
1.08735,-0.035119,-0.233742
1.08748,-0.029981,-0.233792
1.09032,-0.024905,-0.235086
1.09405,-0.01982,-0.236788
1.09775,-0.0147,-0.238481
1.09781,-0.009512,-0.238493
1.09784,-0.004324,-0.238496
1.09331,0.00086,-0.236402
1.0933,0.006026,-0.236386
1.09145,0.011173,-0.235525
1.09322,0.016358,-0.236326
1.09315,0.021524,-0.236282
1.09305,0.026689,-0.236229
1.09385,0.03188,-0.236584
1.09372,0.037049,-0.236512
1.09266,0.042181,-0.236013
1.09248,0.047343,-0.235922
1.09229,0.052505,-0.235821
1.09208,0.057665,-0.235712
1.09184,0.062825,-0.235592
1.09159,0.067983,-0.235464
1.09131,0.07314,-0.235326
1.09192,0.078362,-0.235595
1.09161,0.08352,-0.235438
1.09399,0.088901,-0.236521
1.10088,0.094703,-0.239675
1.10049,0.099904,-0.239488
1.09828,0.104928,-0.23846
1.09786,0.110117,-0.238255
1.09742,0.115303,-0.23804
1.09063,0.119781,-0.234908
1.09014,0.124933,-0.234675
1.09687,0.130959,-0.237754
1.09634,0.13614,-0.237501
1.0958,0.141319,-0.237239
1.09884,0.146986,-0.238624
1.09825,0.152176,-0.238342
1.09764,0.157364,-0.238051
1.09701,0.162549,-0.23775
1.09636,0.167731,-0.237439
1.0903,0.172044,-0.234641
1.08961,0.177193,-0.234313
1.0889,0.182339,-0.233976
1.10253,0.189996,-0.240226
1.10177,0.195204,-0.239865
1.10099,0.200408,-0.239495
1.09571,0.204758,-0.237059
1.094,0.209759,-0.236261
1.0923,0.220088,-0.235459
1.09143,0.225247,-0.235043
1.08518,0.229252,-0.232161
1.0878,0.213854,-0.2334
1.06164,0.214783,-0.234836
1.06247,0.209745,-0.235241
1.05972,0.204005,-0.233955
1.06229,0.199316,-0.235181
1.06396,0.194441,-0.235979
1.06471,0.189392,-0.236345
1.06544,0.184339,-0.236703
1.06705,0.179436,-0.237473
1.06864,0.17452,-0.238234
1.06931,0.169448,-0.238564
1.06996,0.164373,-0.238885
1.06074,0.157804,-0.234541
1.05687,0.152114,-0.232723
1.05746,0.1471,-0.233011
1.06251,0.142695,-0.235409
1.06934,0.138481,-0.238648
1.06988,0.133406,-0.238911
1.07039,0.128329,-0.239164
1.06908,0.123038,-0.238558
1.06415,0.117359,-0.236242
1.0637,0.112213,-0.23604
1.06233,0.106981,-0.235404
1.06274,0.10194,-0.235607
1.06313,0.096897,-0.235802
1.06384,0.086806,-0.236163
1.06237,0.081617,-0.235477
1.05906,0.076312,-0.233928
1.05935,0.071287,-0.234075
1.05962,0.06626,-0.234212
1.05987,0.061233,-0.23434
1.05738,0.056058,-0.233179
1.05759,0.051041,-0.233288
1.06049,0.046144,-0.234668
1.06337,0.041219,-0.236039
1.06803,0.03633,-0.238256
1.06816,0.031262,-0.238328
1.06466,0.026103,-0.236682
1.06474,0.021051,-0.236735
1.05758,0.015888,-0.233361
1.05763,0.010871,-0.233395
1.05766,0.005853,-0.233419
1.06219,0.000839,-0.235571
1.0667,-0.004219,-0.237714
1.06667,-0.00928,-0.23771
1.06662,-0.014341,-0.237698
1.06293,-0.019335,-0.235966
1.06284,-0.024378,-0.235934
1.06092,-0.02937,-0.235039
1.06079,-0.034403,-0.234989
1.06245,-0.039504,-0.235783
1.06228,-0.044545,-0.235714
1.06209,-0.049585,-0.235635
1.06459,-0.054765,-0.236828
1.06707,-0.059971,-0.238011
1.06681,-0.065034,-0.237903
1.06654,-0.070096,-0.237787
1.06625,-0.075156,-0.23766
1.06922,-0.085565,-0.239085
1.06887,-0.090639,-0.23893
1.06849,-0.09571,-0.238765
1.0717,-0.101125,-0.240294
1.06859,-0.105938,-0.238833
1.07086,-0.111293,-0.239917
1.0695,-0.116275,-0.239288
1.06993,-0.121453,-0.239501
1.06854,-0.126421,-0.238854
1.06749,-0.136557,-0.238382
1.06637,-0.146684,-0.237872
1.07115,-0.152522,-0.240147
1.07054,-0.157604,-0.239867
1.0708,-0.162821,-0.240001
1.07014,-0.167901,-0.239702
1.06946,-0.172978,-0.239393
1.06877,-0.178052,-0.239075
1.06358,-0.182344,-0.236636
1.06285,-0.187389,-0.2363
1.0621,-0.192431,-0.235955
1.064,-0.197975,-0.236865
1.06943,-0.204233,-0.239449
1.06861,-0.209306,-0.239073
1.06777,-0.214376,-0.238687
1.0678,-0.219627,-0.238712
1.07402,-0.226214,-0.241666
1.07311,-0.231309,-0.241248
1.07219,-0.2364,-0.240822
1.07124,-0.241487,-0.240385
1.06585,-0.245533,-0.237847
1.06487,-0.250589,-0.237394
1.06386,-0.25564,-0.236931
1.06284,-0.260686,-0.236459
1.06709,-0.267073,-0.238478
1.0669,-0.272363,-0.238401
1.06932,-0.278355,-0.239562
1.06821,-0.283428,-0.239047
1.0662,-0.288254,-0.238108
1.07031,-0.294784,-0.240063
1.06913,-0.299861,-0.239518
1.06793,-0.304932,-0.238963
1.06497,-0.309482,-0.237573
1.06548,-0.315058,-0.237826
1.06422,-0.320112,-0.237243
1.06643,-0.326242,-0.238298
1.06773,-0.332125,-0.238928
1.07075,-0.338586,-0.240367
1.06506,-0.342248,-0.237689
1.06803,-0.348737,-0.239104
1.07009,-0.35497,-0.240095
1.07127,-0.360933,-0.240664
1.07501,-0.367815,-0.242445
1.07526,-0.373523,-0.242578
1.07377,-0.378623,-0.241886
1.07227,-0.383717,-0.241185
1.07074,-0.388803,-0.240474
1.06919,-0.393882,-0.239753
1.06762,-0.398953,-0.239024
1.0703,-0.405662,-0.240305
1.0755,-0.413403,-0.242781
1.07386,-0.418505,-0.242015
1.07729,-0.425647,-0.243652
1.07729,-0.431448,-0.243666
1.07642,-0.436908,-0.243267
1.07468,-0.442014,-0.242457
1.07799,-0.449257,-0.244036
1.0762,-0.454371,-0.243203
1.0744,-0.459475,-0.24236
1.0583,-0.458284,-0.234747
1.04641,-0.458815,-0.229133
1.04208,-0.462642,-0.227093
1.04172,-0.460374,-0.213699
1.0298,-0.460706,-0.208224
1.02042,-0.46209,-0.203914
1.01671,-0.462476,-0.2151
1.02437,-0.460324,-0.218719
1.02389,-0.462234,-0.231419
1.02736,-0.458106,-0.233097
1.02999,-0.45358,-0.234362
1.03678,-0.450886,-0.237651
1.04189,-0.447403,-0.240125
1.04364,-0.442433,-0.240964
1.04537,-0.437453,-0.241794
1.04624,-0.432112,-0.242204
1.03782,-0.422927,-0.238096
1.03357,-0.415558,-0.236015
1.03519,-0.410628,-0.236794
1.0368,-0.40569,-0.237562
1.04348,-0.402744,-0.240796
1.04505,-0.397766,-0.24155
1.04746,-0.393105,-0.242708
1.04814,-0.387788,-0.243029
1.03942,-0.378988,-0.238776
1.04005,-0.373718,-0.239069
1.04151,-0.368757,-0.239768
1.04296,-0.363789,-0.240457
1.03923,-0.357015,-0.238634
1.03891,-0.351466,-0.238465
1.04028,-0.346511,-0.239121
1.03905,-0.340687,-0.238511
1.04039,-0.335732,-0.239147
1.0417,-0.33077,-0.239773
1.04299,-0.325802,-0.24039
1.04426,-0.320828,-0.240997
1.04032,-0.314248,-0.239066
1.03547,-0.30745,-0.236698
1.03667,-0.302513,-0.23727
1.03785,-0.297569,-0.237833
1.03902,-0.29262,-0.238386
1.03929,-0.28742,-0.238507
1.03954,-0.282223,-0.238616
1.03889,-0.276792,-0.238291
1.03822,-0.271373,-0.237955
1.03928,-0.266422,-0.238458
1.04032,-0.261467,-0.238952
1.04135,-0.256506,-0.239437
1.03883,-0.250678,-0.238204
1.03981,-0.245725,-0.238669
1.03813,-0.240145,-0.23784
1.03907,-0.235196,-0.238284
1.03646,-0.229447,-0.237005
1.03736,-0.224506,-0.237429
1.03823,-0.21956,-0.237843
1.03644,-0.214053,-0.23696
1.04081,-0.209838,-0.239073
1.04163,-0.204876,-0.239459
1.04243,-0.19991,-0.239836
1.04143,-0.194603,-0.239342
1.04219,-0.189638,-0.239699
1.03938,-0.184029,-0.238321
1.03477,-0.17814,-0.236068
1.03279,-0.172753,-0.235098
1.03347,-0.16783,-0.235414
1.03679,-0.163333,-0.237017
1.03742,-0.158391,-0.237315
1.04071,-0.153848,-0.238902
1.04131,-0.148887,-0.239182
1.04011,-0.143672,-0.238585
1.04067,-0.138714,-0.238845
1.04121,-0.133754,-0.239096
1.04173,-0.128791,-0.239337
1.04312,-0.123933,-0.240003
1.0436,-0.118961,-0.240226
1.0463,-0.1092,-0.241512
1.04672,-0.104213,-0.241706
1.03906,-0.098446,-0.237974
1.03944,-0.093494,-0.238148
1.0389,-0.088462,-0.237877
1.03476,-0.083144,-0.235853
1.03508,-0.078213,-0.235998
1.03538,-0.07328,-0.236134
1.03746,-0.068467,-0.237132
1.04042,-0.063691,-0.238557
1.04066,-0.058732,-0.238665
1.03819,-0.053631,-0.237454
1.0384,-0.048684,-0.237543
1.04128,-0.043851,-0.238931
1.04055,-0.038855,-0.238565
1.04069,-0.033897,-0.238625
1.04082,-0.028937,-0.238676
1.03823,-0.023914,-0.237408
1.03472,-0.0189,-0.235693
1.03389,-0.013958,-0.235278
1.03394,-0.009032,-0.235291
1.03487,-0.00411,-0.235732
1.03668,0.000822,-0.2366
1.03667,0.005762,-0.236584
1.03664,0.010701,-0.23656
1.0357,0.015626,-0.236089
1.03563,0.02056,-0.236046
1.03554,0.025494,-0.235993
1.03364,0.030374,-0.235058
1.03621,0.035392,-0.236296
1.03607,0.040328,-0.236215
1.0377,0.045344,-0.236997
1.03842,0.050332,-0.237333
1.03822,0.055279,-0.237224
1.03979,0.060331,-0.237977
1.04044,0.065342,-0.238284
1.03928,0.070237,-0.23771
1.039,0.075188,-0.237563
1.0387,0.080137,-0.237406
1.04018,0.085235,-0.23811
1.03984,0.09019,-0.237934
1.04037,0.095227,-0.238184
1.04,0.100182,-0.237989
1.04049,0.105229,-0.238219
1.04007,0.110185,-0.238005
1.03964,0.115139,-0.237781
1.03918,0.120091,-0.237548
1.0387,0.125041,-0.237305
1.03642,0.12976,-0.236186
1.0359,0.134697,-0.235925
1.03091,0.139017,-0.233489
1.03035,0.143927,-0.233211
1.02978,0.148833,-0.232923
1.03276,0.154279,-0.234356
1.03215,0.159197,-0.234048
1.03241,0.164257,-0.234163
1.03176,0.169173,-0.233837
1.02664,0.173322,-0.231344
1.02596,0.17821,-0.231
1.02969,0.183902,-0.232801
1.03252,0.189468,-0.234158
1.0362,0.195235,-0.235934
1.03543,0.200169,-0.235548
1.03464,0.2051,-0.235153
1.03206,0.20966,-0.233891
1.03123,0.214574,-0.233478
1.03038,0.219484,-0.233056
1.03481,0.225564,-0.235191
1.03392,0.230492,-0.234748
1.03301,0.235414,-0.234295
1.03765,0.240541,-0.223442
1.05098,0.23848,-0.229746
1.0519,0.233493,-0.230195
1.05813,0.229676,-0.233147
1.05902,0.224655,-0.23358
1.05989,0.219629,-0.234003
1.07606,0.248469,-0.227929
1.09305,0.247062,-0.23574
1.09401,0.241896,-0.236195
1.09495,0.236725,-0.23664
1.13028,0.243187,-0.23573
1.12931,0.248499,-0.235285
1.12384,0.252784,-0.232845
1.12193,0.257857,-0.231986
1.11107,0.260787,-0.227155
1.11553,0.266224,-0.21543
1.15337,0.269728,-0.231762
1.16431,0.266619,-0.236495
1.16536,0.261163,-0.236962
1.1646,0.255301,-0.236642
1.1656,0.249844,-0.237089
1.16479,0.243999,-0.236749
1.16575,0.23854,-0.237177
1.16669,0.233078,-0.237595
1.16309,0.226717,-0.236054
1.15946,0.220395,-0.234502
1.15671,0.214282,-0.233326
1.15755,0.208862,-0.233702
1.15656,0.203116,-0.233287
1.15736,0.197697,-0.233644
1.15814,0.192274,-0.233991
1.15889,0.186848,-0.234329
1.15963,0.181418,-0.234657
1.16034,0.175984,-0.234977
1.16103,0.170548,-0.235286
1.1617,0.165108,-0.235587
1.16234,0.159665,-0.235877
1.16206,0.154096,-0.235766
1.16266,0.148651,-0.236038
1.15959,0.142748,-0.234725
1.1638,0.137753,-0.236553
1.16433,0.1323,-0.236797
1.16485,0.126845,-0.237031
1.16443,0.12129,-0.236861
1.1649,0.115835,-0.237076
1.16534,0.110376,-0.237282
1.15937,0.104332,-0.234714
1.15977,0.0989,-0.234899
1.16015,0.093466,-0.235076
1.16234,0.088172,-0.236034
1.16176,0.08266,-0.235796
1.16208,0.077217,-0.235944
1.16329,0.07183,-0.236479
1.16265,0.066327,-0.236212
1.16106,0.060782,-0.235541
1.15946,0.055254,-0.234859
1.15875,0.049782,-0.234564
1.15893,0.044354,-0.234655
1.15909,0.038925,-0.234737
1.16566,0.033683,-0.237584
1.16578,0.028222,-0.237647
1.16587,0.02276,-0.237701
1.16044,0.017215,-0.235368
1.1605,0.011778,-0.235403
1.16053,0.006342,-0.235428
1.16329,0.000907,-0.236634
1.1642,-0.004546,-0.237037
1.16417,-0.01,-0.237035
1.16503,-0.015466,-0.237419
1.16495,-0.020924,-0.237398
1.16485,-0.026382,-0.237367
1.16473,-0.031839,-0.237327
1.16459,-0.037295,-0.237277
1.16442,-0.042751,-0.237218
1.16424,-0.048206,-0.237149
1.16403,-0.05366,-0.237071
1.17022,-0.059443,-0.239756
1.16996,-0.064926,-0.239659
1.17152,-0.070519,-0.240344
1.17122,-0.076007,-0.240227
1.17274,-0.081624,-0.240892
1.17056,-0.08698,-0.239965
1.17203,-0.09261,-0.240611
1.17164,-0.098101,-0.240456
1.17123,-0.10359,-0.240292
1.16806,-0.108818,-0.238932
1.17127,-0.114653,-0.24033
1.17079,-0.120139,-0.240136
1.16664,-0.125226,-0.238355
1.16978,-0.131107,-0.239722
1.16924,-0.136586,-0.2395
1.17324,-0.142626,-0.24124
1.17204,-0.153616,-0.240748
1.17414,-0.159482,-0.241668
1.17349,-0.164983,-0.241398
1.17281,-0.17048,-0.241118
1.17393,-0.176251,-0.241614
1.17321,-0.18175,-0.241314
1.17247,-0.187246,-0.241005
1.17351,-0.193041,-0.241471
1.16638,-0.197449,-0.238399
1.16557,-0.202912,-0.238063
1.16746,-0.208864,-0.238891
1.17023,-0.215007,-0.2401
1.16574,-0.219797,-0.23817
1.16665,-0.225611,-0.238576
1.16573,-0.231076,-0.238191
1.16839,-0.237279,-0.239356
1.17914,-0.245223,-0.244015
1.17815,-0.250747,-0.243597
1.17713,-0.256266,-0.243168
1.1662,-0.259547,-0.238456
1.16514,-0.265009,-0.238012
1.16407,-0.270467,-0.237559
1.16834,-0.277213,-0.239421
1.17796,-0.285325,-0.243593
1.1777,-0.291067,-0.243492
1.17652,-0.296583,-0.242994
1.17442,-0.301862,-0.2421
1.16695,-0.305704,-0.238884
1.16571,-0.311169,-0.23836
1.16445,-0.316629,-0.237827
1.16761,-0.32333,-0.239207
1.1663,-0.328799,-0.238652
1.17384,-0.336842,-0.241924
1.17247,-0.34234,-0.241347
1.17905,-0.35023,-0.244203
1.17851,-0.356024,-0.243985
1.17707,-0.361544,-0.243375
1.18266,-0.36929,-0.245804
1.18116,-0.37483,-0.245171
1.17965,-0.380362,-0.244528
1.17899,-0.386179,-0.244255
1.17742,-0.391701,-0.243592
1.17584,-0.397216,-0.24292
1.18385,-0.406069,-0.246399
1.18221,-0.411614,-0.245702
1.18054,-0.417152,-0.244995
1.17886,-0.422681,-0.244279
1.18063,-0.429485,-0.245057
1.17889,-0.435015,-0.24432
1.17886,-0.441194,-0.244322
1.17968,-0.447715,-0.244688
1.17787,-0.45324,-0.243919
1.17604,-0.458756,-0.24314
1.16127,-0.459083,-0.236761
1.15511,-0.462772,-0.234112
1.14981,-0.466766,-0.231831
1.15272,-0.466059,-0.219122
1.15366,-0.464645,-0.20598
1.16681,-0.463821,-0.211337
1.16323,-0.464171,-0.223526
1.1791,-0.462537,-0.216346
1.1775,-0.460119,-0.201541
1.19247,-0.45978,-0.20746
1.20483,-0.458298,-0.212345
1.2146,-0.460322,-0.20163
1.21417,-0.463694,-0.230648
1.20706,-0.46729,-0.227757
1.20086,-0.460322,-0.239306
1.20357,-0.455044,-0.240433
1.20539,-0.449419,-0.241186
1.2072,-0.443787,-0.24193
1.20897,-0.438146,-0.242664
1.21073,-0.432496,-0.243388
1.20984,-0.425901,-0.242999
1.20979,-0.419631,-0.242965
1.21147,-0.413978,-0.243658
1.21225,-0.408017,-0.243972
1.21036,-0.401169,-0.243166
1.21197,-0.395513,-0.243828
1.21179,-0.389275,-0.243738
1.21335,-0.383613,-0.24438
1.21488,-0.377943,-0.245012
1.21108,-0.370617,-0.2434
1.20812,-0.363605,-0.242146
1.20692,-0.35716,-0.241624
1.20568,-0.350735,-0.24109
1.20619,-0.344844,-0.241293
1.2049,-0.338447,-0.240736
1.20625,-0.332818,-0.241292
1.20758,-0.327183,-0.241839
1.20889,-0.321541,-0.242376
1.21018,-0.315894,-0.242904
1.21144,-0.31024,-0.243422
1.2073,-0.30321,-0.241668
1.20671,-0.297121,-0.24141
1.20341,-0.290385,-0.240007
1.20277,-0.284332,-0.239726
1.2039,-0.278714,-0.240191
1.20682,-0.273505,-0.241404
1.20521,-0.267259,-0.240713
1.20628,-0.261629,-0.241149
1.2019,-0.254829,-0.239296
1.2002,-0.248645,-0.23857
1.20119,-0.243039,-0.238975
1.20216,-0.237429,-0.23937
1.2022,-0.231637,-0.239375
1.20313,-0.226022,-0.239751
1.2004,-0.219729,-0.238591
1.19945,-0.213794,-0.238183
1.20122,-0.208353,-0.238911
1.20205,-0.202743,-0.239247
1.20286,-0.197129,-0.239575
1.20364,-0.191512,-0.239892
1.20441,-0.185891,-0.240201
1.2015,-0.179712,-0.238965
1.20221,-0.174102,-0.239254
1.20291,-0.168488,-0.239533
1.20449,-0.162996,-0.240186
1.20606,-0.157492,-0.24083
1.20668,-0.15186,-0.241081
1.20637,-0.146113,-0.240938
1.19412,-0.138966,-0.235782
1.19467,-0.13339,-0.236001
1.1952,-0.127812,-0.236211
1.20122,-0.122803,-0.238724
1.20354,-0.117376,-0.239687
1.204,-0.111756,-0.23987
1.20261,-0.10597,-0.239272
1.20027,-0.100122,-0.238278
1.19975,-0.094445,-0.238046
1.20012,-0.088844,-0.238191
1.20139,-0.083305,-0.238712
1.20172,-0.077696,-0.238838
1.2011,-0.07203,-0.238567
1.20139,-0.066422,-0.238674
1.20165,-0.060814,-0.238771
1.19544,-0.054904,-0.236152
1.19565,-0.049323,-0.23623
1.20137,-0.043947,-0.238618
1.20154,-0.038339,-0.238677
1.20181,-0.02712,-0.238767
1.19915,-0.021459,-0.237637
1.1937,-0.015788,-0.235337
1.19191,-0.0102,-0.234575
1.19194,-0.004637,-0.234577
1.19195,0.000926,-0.23457
1.19194,0.00649,-0.234554
1.19191,0.012053,-0.234528
1.1937,0.017643,-0.235266
1.20284,0.023396,-0.239089
1.20274,0.029011,-0.239035
1.20262,0.034624,-0.238971
1.20247,0.040238,-0.238897
1.20138,0.045814,-0.238428
1.20119,0.051422,-0.238335
1.20097,0.057028,-0.238233
1.19613,0.062389,-0.23619
1.19588,0.067972,-0.23607
1.19836,0.073725,-0.237099
1.19805,0.079317,-0.236959
1.19773,0.084908,-0.23681
1.19738,0.090498,-0.236652
1.19701,0.096085,-0.236484
1.19661,0.101671,-0.236307
1.1962,0.107255,-0.23612
1.19576,0.112837,-0.235924
1.1953,0.118417,-0.235719
1.19482,0.123994,-0.235504
1.19431,0.129569,-0.235279
1.1947,0.135247,-0.23543
1.19598,0.141041,-0.235956
1.19632,0.146735,-0.236087
1.19481,0.152199,-0.23544
1.19419,0.157774,-0.235168
1.19812,0.16398,-0.236804
1.19746,0.16957,-0.236513
1.19585,0.175022,-0.235828
1.19514,0.180601,-0.235518
1.19441,0.186177,-0.235198
1.19365,0.191749,-0.234869
1.19287,0.197318,-0.23453
1.19207,0.202883,-0.234182
1.19216,0.208605,-0.234206
1.19677,0.215161,-0.236126
1.19953,0.221425,-0.237272
1.20136,0.227544,-0.238025
1.20134,0.233327,-0.238006
1.2004,0.238932,-0.237597
1.19943,0.244532,-0.237179
1.20025,0.25051,-0.23751
1.20466,0.257284,-0.239346
1.20452,0.263105,-0.239275
1.20346,0.268724,-0.238816
1.20237,0.274338,-0.238347
1.19765,0.279095,-0.236358
1.18482,0.281859,-0.230968
1.17736,0.284728,-0.214021
1.17343,0.291982,-0.170537
1.1509,0.348459,-0.162044
1.13441,0.330192,-0.196417
1.13934,0.328553,-0.225575
1.13461,0.328553,-0.237468
1.13418,0.334148,-0.237263
1.13284,0.339477,-0.236656
